Episode,TotalReward,ApplesEaten,AvgLoss,Epsilon,StepsPerApple,TotalTime
2015,70,8,1.9519146297056849,4.106839236907068e-05,7.875,6.9396071434021
2016,10,2,3.205687266577717,4.086305040722533e-05,3.0,6.9396071434021
2017,150,16,1.9862249982654425,4.06587351551892e-05,7.5625,6.944641590118408
2018,60,7,2.4609500452736914,4.045544147941325e-05,5.142857142857143,6.946640729904175
2019,230,24,1.8532679524677667,4.0253164272016185e-05,8.0,6.954656600952148
2020,180,19,1.9063177740228747,4.0051898450656104e-05,8.105263157894736,6.961165428161621
2021,80,9,2.2142351931852646,3.9851638958402825e-05,6.888888888888889,6.9641945362091064
2022,70,8,1.7440474270355453,3.965238076361081e-05,10.0,6.9671947956085205
2023,160,17,1.9920769168791248,3.9454118859792755e-05,8.0,6.973773717880249
2024,170,18,1.8168965477306043,3.925684826549379e-05,10.11111111111111,6.981282711029053
2025,70,8,2.151774722634297,3.9060564024166316e-05,6.0,6.982791423797607
2026,170,18,2.003990658809817,3.886526120404548e-05,7.888888888888889,6.98929762840271
2027,180,19,2.0798876740848704,3.8670934898025255e-05,6.947368421052632,6.994616508483887
2028,130,14,1.728568957148489,3.847758022353513e-05,9.928571428571429,7.000120162963867
2029,80,9,1.9570937549326735,3.8285192322417456e-05,8.0,7.003629922866821
2030,170,18,1.8891144607089079,3.809376636080537e-05,7.222222222222222,7.009134769439697
2031,140,15,1.917383418904696,3.790329752900134e-05,8.133333333333333,7.014641046524048
2032,180,19,1.8374342926287952,3.7713781041356336e-05,7.2631578947368425,7.021147966384888
2033,130,14,1.6051432856324463,3.752521213614955e-05,10.142857142857142,7.026654243469238
2034,120,13,1.7359980053693576,3.733758607546881e-05,8.923076923076923,7.0321595668792725
2035,120,13,1.788782301871837,3.715089814509146e-05,8.384615384615385,7.0366668701171875
2036,140,15,1.4621775161568327,3.696514365436601e-05,12.133333333333333,7.044678688049316
2037,220,23,1.7426696495352312,3.6780317936094176e-05,9.91304347826087,7.054692268371582
2038,90,10,2.248886621751004,3.6596416346413705e-05,6.2,7.0566911697387695
2039,100,11,1.9496458364004785,3.6413434264681634e-05,7.7272727272727275,7.060197114944458
2040,80,9,2.150813930747609,3.6231367093358226e-05,9.444444444444445,7.064704656600952
2041,80,9,1.899792946891803,3.6050210257891436e-05,9.11111111111111,7.066702604293823
2042,130,14,1.7969507450196072,3.5869959206601976e-05,8.071428571428571,7.072710752487183
2043,90,10,1.8386853893078532,3.569060941056896e-05,6.8,7.075716733932495
2044,40,5,1.7637116127616395,3.551215636351612e-05,11.0,7.078217506408691
2045,60,7,2.5151455701480687,3.533459558169853e-05,6.142857142857143,7.079221487045288
2046,60,7,2.127338314242028,3.515792260379004e-05,9.285714285714286,7.082221746444702
2047,100,11,1.680125593677181,3.498213299077109e-05,11.363636363636363,7.087252378463745
2048,120,13,1.9853132001390434,3.4807222325817235e-05,7.6923076923076925,7.091263294219971
2049,180,19,1.6309520409136609,3.463318621418815e-05,8.68421052631579,7.099272727966309
2050,120,13,1.8141422901111273,3.446002028311721e-05,8.615384615384615,7.103776693344116
2051,40,5,2.2685100537482286,3.428772018170163e-05,8.2,7.10577917098999
2052,100,11,1.8324073379093948,3.4116281580793116e-05,8.090909090909092,7.1092848777771
2053,140,15,1.9226104929350287,3.394570017288915e-05,7.733333333333333,7.114793300628662
2054,130,14,2.0208922986165816,3.37759716720247e-05,6.857142857142857,7.1182942390441895
2055,130,14,1.9196758155089058,3.360709181366458e-05,7.928571428571429,7.122299671173096
2056,190,20,1.906907853556091,3.343905635459626e-05,6.95,7.129315376281738
2057,110,12,1.8632839470597493,3.3271861072823274e-05,8.75,7.133817195892334
2058,160,17,1.630326909873454,3.3105501767459155e-05,9.705882352941176,7.141326665878296
2059,120,13,1.9229894487277301,3.293997425862186e-05,9.23076923076923,7.146835565567017
2060,70,8,1.743190566210332,3.277527438732875e-05,9.0,7.149341821670532
2061,160,17,1.5715823371109974,3.261139801539211e-05,8.823529411764707,7.1558520793914795
2062,120,13,1.6861735125580462,3.244834102531515e-05,8.615384615384615,7.160357236862183
2063,70,8,2.719469210111651,3.228609932018857e-05,5.5,7.162356615066528
2064,220,23,1.641474434080816,3.212466882358763e-05,9.521739130434783,7.172373294830322
2065,100,11,2.1624979682604284,3.196404547946969e-05,7.454545454545454,7.175879240036011
2066,160,17,2.0220001814322264,3.180422525207234e-05,7.117647058823529,7.180385589599609
2067,190,20,1.8229109569665567,3.1645204125811976e-05,7.55,7.186891555786133
2068,180,19,1.7400761177871147,3.148697810518292e-05,8.0,7.193426609039307
2069,110,12,1.6153817356787536,3.1329543214657004e-05,9.666666666666666,7.198441028594971
2070,180,19,2.0352516908095746,3.117289549858372e-05,7.368421052631579,7.204948902130127
2071,10,2,3.1904356606504622,3.10170310210908e-05,4.0,7.204948902130127
2072,90,10,2.173499861782647,3.086194586598534e-05,7.8,7.2084550857543945
2073,110,12,2.1774208834124718,3.070763613665542e-05,7.416666666666667,7.212458848953247
2074,100,11,1.6568317973231923,3.055409795597214e-05,10.727272727272727,7.216965913772583
2075,70,8,2.5714727751635533,3.040132746619228e-05,7.125,7.219473838806152
2076,200,21,1.6556489829448013,3.024932082886132e-05,8.523809523809524,7.226602554321289
2077,190,20,1.9273915725859976,3.0098074224717012e-05,8.5,7.234109163284302
2078,190,20,1.9201939756283133,2.9947583853593425e-05,7.2,7.241121530532837
2079,250,26,2.122742351209894,2.9797845934325457e-05,7.461538461538462,7.249139308929443
2080,90,10,1.6319192660620254,2.964885670465383e-05,9.0,7.253137826919556
2081,120,13,1.7513433193928387,2.950061242113056e-05,8.923076923076923,7.258149147033691
2082,270,28,1.7929627159105788,2.935310935902491e-05,8.357142857142858,7.268160104751587
2083,100,11,1.5553310501245032,2.9206343812229786e-05,10.909090909090908,7.273163557052612
2084,100,11,1.8813094664692753,2.9060312093168637e-05,8.363636363636363,7.27666974067688
2085,180,19,1.587816226015132,2.8915010532702792e-05,9.578947368421053,7.285178184509277
2086,30,4,1.9668679606512816,2.8770435480039278e-05,9.5,7.286681890487671
2087,150,16,1.7865825535878117,2.862658330263908e-05,8.25,7.291700601577759
2088,120,13,1.859924532653855,2.8483450386125884e-05,8.0,7.297211408615112
2089,70,8,2.6354677269115383,2.8341033134195256e-05,5.75,7.2987141609191895
2090,10,2,3.7505120616847383,2.819932796852428e-05,5.5,7.29971981048584
2091,140,15,2.039533129981519,2.805833132868166e-05,7.466666666666667,7.304718494415283
2092,150,16,1.7026679224137102,2.791803967203825e-05,8.1875,7.31023097038269
2093,70,8,1.628449614704961,2.777844947367806e-05,8.875,7.313228607177734
2094,60,7,2.099391835956343,2.7639557226309668e-05,7.571428571428571,7.31522798538208
2095,10,2,4.477866001306329,2.750135944017812e-05,5.5,7.31522798538208
2096,90,10,1.8708537166286954,2.7363852642977228e-05,10.0,7.320261240005493
2097,130,14,1.9138313713810229,2.7227033379762342e-05,7.357142857142857,7.324260950088501
2098,130,14,2.0575396913221344,2.709089821286353e-05,8.785714285714286,7.330295085906982
2099,90,10,1.6935259833279805,2.695544372179921e-05,9.8,7.334294557571411
2100,50,6,2.2336699497622465,2.6820666503190215e-05,8.666666666666666,7.336294651031494
2101,210,22,1.7604645606956315,2.6686563170674264e-05,7.545454545454546,7.343307018280029
2102,150,16,1.9540214966059206,2.6553130354820892e-05,8.1875,7.349315166473389
2103,40,5,2.3231022978958364,2.642036470304679e-05,6.4,7.350317478179932
2104,100,11,1.9909612725482346,2.6288262879531555e-05,7.363636363636363,7.3543150424957275
2105,160,17,1.754376763044323,2.61568215651339e-05,8.588235294117647,7.360340118408203
2106,90,10,1.8903786245602063,2.602603745730823e-05,8.4,7.364341735839844
2107,110,12,2.036595786400781,2.5895907270021686e-05,8.416666666666666,7.369353294372559
2108,140,15,1.9634659976644426,2.576642773367158e-05,8.4,7.374351263046265
2109,140,15,2.2401446588624534,2.563759559500322e-05,7.4,7.379388332366943
2110,220,23,1.8247495869849366,2.5509407617028204e-05,8.347826086956522,7.387888193130493
2111,240,25,1.7935852439735673,2.538186057894306e-05,8.24,7.39692497253418
2112,110,12,2.4718958190940703,2.5254951276048346e-05,5.5,7.399432182312012
2113,30,4,2.405579094159143,2.5128676519668106e-05,7.0,7.400431871414185
2114,50,6,2.1249053534811138,2.5003033137069766e-05,6.333333333333333,7.40243124961853
2115,70,8,2.289119709956159,2.487801797138442e-05,6.625,7.404431343078613
2116,110,12,2.0556298371781025,2.4753627881527497e-05,7.666666666666667,7.407935619354248
2117,70,8,2.3138325458425673,2.462985974211986e-05,6.875,7.410940408706665
2118,190,20,1.730246629048632,2.450671044340926e-05,9.7,7.419445991516113
2119,110,12,2.1674441713244796,2.4384176891192214e-05,6.666666666666667,7.422445058822632
2120,180,19,1.7400307466584153,2.4262256006736253e-05,9.052631578947368,7.429482936859131
2121,190,20,1.8133568456020228,2.414094472670257e-05,8.45,7.436481952667236
2122,80,9,2.140763511881356,2.4020240003069058e-05,6.777777777777778,7.43954610824585
2123,150,16,1.84453752179652,2.390013880305371e-05,9.6875,7.446546316146851
2124,90,10,1.746924641808338,2.3780638109038444e-05,9.9,7.450577020645142
2125,140,15,2.244407949966001,2.366173491849325e-05,7.333333333333333,7.45557427406311
2126,210,22,1.8066477009548745,2.3543426243900786e-05,9.5,7.464126348495483
2127,160,17,1.9608806081993957,2.342570911268128e-05,8.176470588235293,7.470140218734741
2128,70,8,2.128169724323526,2.3308580567117873e-05,7.0,7.472137451171875
2129,100,11,2.051097742359719,2.3192037664282284e-05,7.636363636363637,7.476139545440674
2130,30,4,1.9926833511469417,2.3076077475960872e-05,9.5,7.477138996124268
2131,50,6,2.609701413664071,2.2960697088581066e-05,7.0,7.479145288467407
2132,120,13,1.6713532556645936,2.284589360313816e-05,10.307692307692308,7.485148906707764
2133,120,13,1.6471936491696924,2.273166413512247e-05,10.692307692307692,7.4911887645721436
2134,90,10,2.1247989662262823,2.2618005814446858e-05,7.7,7.49519419670105
2135,110,12,1.7558274145604709,2.2504915785374623e-05,7.75,7.498696804046631
2136,230,24,1.7777348408736,2.239239120644775e-05,8.083333333333334,7.50670313835144
2137,100,11,2.5741930024207136,2.2280429250415513e-05,6.0,7.510733366012573
2138,60,7,2.3217671440617855,2.2169027104163434e-05,8.0,7.512732982635498
2139,90,10,1.5617873032671883,2.2058181968642616e-05,10.9,7.516733407974243
2140,220,23,1.7587171862835074,2.1947891058799403e-05,9.217391304347826,7.526760101318359
2141,120,13,1.6636938956938918,2.1838151603505408e-05,8.538461538461538,7.531774997711182
2142,30,4,5.181024786686728,2.172896084548788e-05,2.75,7.531774997711182
2143,40,5,2.3054314543245193,2.162031604126044e-05,8.6,7.5337746143341064
2144,160,17,1.8460869814871916,2.1512214461054137e-05,7.9411764705882355,7.539280891418457
2145,70,8,2.1367400277915576,2.1404653388748864e-05,7.75,7.541790246963501
2146,220,23,1.8655921058921994,2.129763012180512e-05,8.652173913043478,7.550798177719116
2147,80,9,2.618630368025421,2.1191141971196095e-05,4.333333333333333,7.552801609039307
2148,60,7,2.270598651118569,2.1085186261340114e-05,6.714285714285714,7.5548014640808105
2149,90,10,2.048414837797824,2.0979760330033414e-05,6.8,7.556803464889526
2150,180,19,1.9256741969285514,2.0874861528383248e-05,6.947368421052632,7.562819004058838
2151,120,13,1.897631108523788,2.077048722074133e-05,7.846153846153846,7.566817283630371
2152,110,12,1.8610070868412865,2.0666634784637623e-05,8.583333333333334,7.571831941604614
2153,80,9,2.7325276013784814,2.0563301610714434e-05,6.333333333333333,7.573831081390381
2154,150,16,1.4300433720883161,2.046048510266086e-05,11.375,7.58185076713562
2155,50,6,2.920077871409238,2.0358182677147556e-05,6.833333333333333,7.583850622177124
2156,80,9,1.7252137603036328,2.025639176376182e-05,8.88888888888889,7.586850881576538
2157,90,10,1.8654223934822949,2.015510980494301e-05,8.9,7.591382026672363
2158,70,8,1.67412082136562,2.0054334255918295e-05,10.25,7.594386100769043
2159,160,17,1.9000496807457243,1.9954062584638703e-05,7.9411764705882355,7.599893569946289
2160,100,11,1.4172084261545288,1.985429227171551e-05,11.454545454545455,7.605401277542114
2161,150,16,2.0371188939449665,1.9755020810356933e-05,7.3125,7.61141300201416
2162,110,12,1.7322411171086514,1.9656245706305148e-05,8.75,7.615418434143066
2163,140,15,1.8956155921532625,1.9557964477773623e-05,8.333333333333334,7.621431350708008
2164,30,4,2.6691570863420333,1.9460174655384756e-05,7.25,7.6224353313446045
2165,150,16,1.9830413206025244,1.936287378210783e-05,6.875,7.626436948776245
2166,60,7,1.8320439611591464,1.926605941319729e-05,9.428571428571429,7.629945755004883
2167,70,8,2.1769921753208474,1.9169729116131303e-05,7.875,7.632457733154297
2168,120,13,1.9124488720461348,1.9073880470550647e-05,8.0,7.636456727981567
2169,90,10,1.5409493235722718,1.8978511068197894e-05,11.4,7.641963958740234
2170,80,9,2.557420997671376,1.8883618512856904e-05,5.444444444444445,7.644169569015503
2171,120,13,1.972988885677949,1.878920042029262e-05,8.615384615384615,7.6486732959747314
2172,210,22,1.8689510769978253,1.8695254418191155e-05,8.045454545454545,7.657187223434448
2173,60,7,2.4873815526768506,1.86017781461002e-05,8.0,7.65868878364563
2174,60,7,1.9628451063586985,1.8508769255369697e-05,9.0,7.662198066711426
2175,270,28,1.5763215313423073,1.8416225409092848e-05,8.75,7.672212839126587
2176,150,16,1.603099532208175,1.8324144282047382e-05,10.8125,7.679724931716919
2177,10,2,4.265114444599166,1.8232523560637144e-05,4.5,7.680722951889038
2178,40,5,2.0541376932944613,1.814136094283396e-05,9.2,7.682225465774536
2179,120,13,2.0071555058128707,1.805065413811979e-05,7.615384615384615,7.686228275299072
2180,80,9,1.698512191676162,1.796040086742919e-05,10.11111111111111,7.689738988876343
2181,100,11,1.5888394255109533,1.7870598863092044e-05,9.363636363636363,7.694767951965332
2182,110,12,1.7615590460589026,1.7781245868776583e-05,9.333333333333334,7.69927453994751
2183,90,10,1.8728648447419312,1.76923396394327e-05,9.6,7.703782081604004
2184,140,15,1.7504420152322138,1.7603877941235537e-05,8.933333333333334,7.709290266036987
2185,60,7,2.77740881852014,1.751585855152936e-05,4.571428571428571,7.7112884521484375
2186,210,22,1.803065760228766,1.7428279258771713e-05,9.136363636363637,7.719302654266357
2187,180,19,1.561342682233784,1.7341137862477855e-05,8.947368421052632,7.726813316345215
2188,70,8,2.7681065193897463,1.7254432173165464e-05,5.75,7.729320764541626
2189,170,18,1.9287438230903358,1.7168160012299637e-05,6.944444444444445,7.734517574310303
2190,30,4,2.7972382598884225,1.7082319212238138e-05,5.75,7.735516548156738
2191,140,15,1.9809931872862432,1.6996907616176946e-05,7.533333333333333,7.740023612976074
2192,130,14,1.979265299082011,1.691192307809606e-05,6.785714285714286,7.744532823562622
2193,80,9,2.7054574726005676,1.682736346270558e-05,5.666666666666667,7.746532678604126
2194,80,9,2.0577815350892092,1.6743226645392052e-05,7.888888888888889,7.749039649963379
2195,130,14,1.8997718894891316,1.665951051216509e-05,7.5,7.753542900085449
2196,140,15,1.6849015399376932,1.6576212959604265e-05,9.2,7.760055065155029
2197,120,13,1.8408760499914705,1.6493331894806244e-05,9.461538461538462,7.765563011169434
2198,120,13,1.866128707449383,1.6410865235332214e-05,9.76923076923077,7.770067453384399
2199,130,14,2.2214703795941766,1.6328810909155552e-05,6.357142857142857,7.774571657180786
2200,90,10,2.0793484915256712,1.6247166854609775e-05,6.1,7.776575803756714
2201,180,19,1.4486712683655762,1.6165931020336728e-05,10.368421052631579,7.785589933395386
2202,180,19,1.6559183374747908,1.6085101365235042e-05,9.263157894736842,7.7926025390625
2203,120,13,1.6912198728748984,1.600467585840887e-05,8.461538461538462,7.798107862472534
2204,80,9,1.4900617573345303,1.5924652479116823e-05,10.222222222222221,7.801615238189697
2205,80,9,2.1547969002010716,1.5845029216721238e-05,6.666666666666667,7.80411696434021
2206,40,5,1.5421530372754115,1.576580407063763e-05,12.8,7.807120323181152
2207,60,7,2.376041588172919,1.5686975050284442e-05,6.142857142857143,7.8086230754852295
2208,110,12,2.13968231938926,1.560854017503302e-05,8.25,7.813627004623413
2209,110,12,1.736740176866744,1.5530497474157854e-05,8.916666666666666,7.818134784698486
2210,150,16,1.9328566340781586,1.5452844986787064e-05,8.75,7.823641061782837
2211,150,16,1.7625293969726796,1.537558076185313e-05,10.125,7.830625057220459
2212,90,10,2.2579349032209572,1.5298702858043862e-05,6.7,7.833622932434082
2213,80,9,2.2347676999823993,1.5222209343753644e-05,7.333333333333333,7.836131572723389
2214,80,9,1.6632264377775963,1.5146098297034875e-05,8.555555555555555,7.8396360874176025
2215,90,10,1.9110105726258384,1.50703678055497e-05,7.9,7.842637300491333
2216,70,8,2.3709787368198305,1.4995015966521951e-05,6.625,7.845139026641846
2217,40,5,2.1381032499995394,1.4920040886689341e-05,7.2,7.847142457962036
2218,170,18,2.0700005365936183,1.4845440682255894e-05,7.333333333333333,7.852650880813599
2219,70,8,1.9997493107905568,1.4771213478844614e-05,7.625,7.8551530838012695
2220,90,10,2.226814780065019,1.4697357411450391e-05,7.3,7.858158349990845
2221,100,11,2.2076920484327185,1.462387062439314e-05,8.0,7.861457586288452
2222,80,9,1.4743159708153495,1.4550751271271174e-05,10.666666666666666,7.865964412689209
2223,130,14,2.0340746392769207,1.4477997514914818e-05,7.428571428571429,7.870478630065918
2224,90,10,1.668002050881976,1.4405607527340243e-05,7.9,7.873477935791016
2225,70,8,1.847085914344816,1.4333579489703542e-05,9.125,7.876503229141235
2226,140,15,1.9984602787123944,1.4261911592255025e-05,7.466666666666667,7.882013320922852
2227,140,15,1.6857778654072704,1.419060203429375e-05,10.733333333333333,7.888024806976318
2228,90,10,1.922074853251268,1.411964902412228e-05,6.5,7.891531944274902
2229,80,9,2.137042754820883,1.4049050779001669e-05,7.0,7.893535137176514
2230,190,20,1.8456977802915253,1.397880552510666e-05,9.4,7.901556491851807
2231,60,7,2.88827634681315,1.3908911497481127e-05,4.571428571428571,7.903555631637573
2232,130,14,1.9290635573855872,1.3839366939993721e-05,8.142857142857142,7.908571004867554
2233,140,15,2.251389067984201,1.3770170105293753e-05,6.733333333333333,7.9125754833221436
2234,50,6,2.3010707882625305,1.3701319254767284e-05,8.333333333333334,7.914574146270752
2235,190,20,2.1162104614580235,1.3632812658493448e-05,6.9,7.920588970184326
2236,90,10,1.9574719510687766,1.356464859520098e-05,7.9,7.923588275909424
2237,80,9,1.6785533583591292,1.3496825352224976e-05,10.0,7.928610801696777
2238,130,14,1.5403337361212863,1.342934122546385e-05,10.142857142857142,7.934614181518555
2239,240,25,1.7917655013220806,1.3362194519336531e-05,7.92,7.943126678466797
2240,70,8,2.2222801969912083,1.3295383546739849e-05,6.375,7.945127725601196
2241,130,14,1.7498619913441817,1.322890662900615e-05,8.928571428571429,7.950163125991821
2242,110,12,1.6248572505779846,1.3162762095861119e-05,9.25,7.95516300201416
2243,160,17,1.6404751689203914,1.3096948285381813e-05,10.0,7.962188005447388
2244,30,4,2.0427439216743473,1.3031463543954904e-05,8.5,7.963188409805298
2245,30,4,3.02706953297202,1.2966306226235129e-05,5.5,7.964188098907471
2246,200,21,1.8462387622706067,1.2901474695103953e-05,8.095238095238095,7.972226858139038
2247,20,3,2.87111836777484,1.2836967321628433e-05,5.666666666666667,7.972226858139038
2248,150,16,2.0529743292832165,1.2772782485020291e-05,6.0625,7.977228164672852
2249,100,11,2.22102306747086,1.270891857259519e-05,6.818181818181818,7.980152130126953
2250,180,19,1.6245055378926392,1.2645373979732214e-05,9.105263157894736,7.9876532554626465
2251,180,19,1.9349653436023082,1.2582147109833552e-05,7.684210526315789,7.993666648864746
2252,70,8,1.8856133451004893,1.2519236374284385e-05,7.375,7.995666027069092
2253,90,10,1.591009630565274,1.2456640192412963e-05,11.3,8.000680208206177
2254,140,15,1.9052236581925326,1.2394356991450898e-05,7.333333333333333,8.0056791305542
2255,70,8,2.2476453717267666,1.2332385206493644e-05,5.75,8.007678985595703
2256,40,5,2.126002391808741,1.2270723280461176e-05,7.8,8.009186267852783
2257,150,16,2.071565950098635,1.2209369664058871e-05,7.5,8.014184474945068
2258,250,26,1.7608742596737819,1.2148322815738577e-05,8.73076923076923,8.02421236038208
2259,180,19,1.7975742539130102,1.2087581201659884e-05,8.105263157894736,8.031239748001099
2260,170,18,2.262094078647717,1.2027143295651585e-05,6.833333333333333,8.036240100860596
2261,130,14,1.7920939968270415,1.1967007579173326e-05,9.142857142857142,8.041745901107788
2262,40,5,2.0652372751447774,1.190717254127746e-05,7.6,8.043745756149292
2263,130,14,1.9779956843392876,1.1847636678571072e-05,7.785714285714286,8.048249244689941
2264,60,7,2.049170320825087,1.1788398495178217e-05,8.714285714285714,8.051253318786621
2265,150,16,1.8394717027149718,1.1729456502702326e-05,8.5,8.057252645492554
2266,170,18,1.9194141155147768,1.1670809220188815e-05,8.5,8.063759088516235
2267,90,10,1.9640276867541497,1.161245517408787e-05,7.6,8.066758394241333
2268,130,14,1.8297809516679633,1.1554392898217431e-05,8.5,8.07126498222351
2269,90,10,2.051101006684479,1.1496620933726343e-05,7.5,8.075264930725098
2270,150,16,1.7704130670326046,1.1439137829057712e-05,8.375,8.08077335357666
2271,70,8,2.1309233493922357,1.1381942139912423e-05,7.375,8.082771062850952
2272,170,18,1.7046790845173398,1.132503242921286e-05,9.555555555555555,8.08980917930603
2273,90,10,2.549388578469554,1.1268407267066796e-05,6.1,8.093317031860352
2274,130,14,2.1522000791296483,1.1212065230731461e-05,7.285714285714286,8.097316265106201
2275,150,16,1.8071978941067937,1.1156004904577803e-05,8.5625,8.102821826934814
2276,120,13,1.6932079909980262,1.1100224880054915e-05,7.6923076923076925,8.107821702957153
2277,170,18,1.7448681916707451,1.104472375565464e-05,8.333333333333334,8.11433219909668
2278,50,6,2.1416844677186577,1.0989500136876367e-05,6.333333333333333,8.115331888198853
2279,60,7,1.8283499332704685,1.0934552636191985e-05,7.857142857142857,8.117834329605103
2280,110,12,1.8637881910347882,1.0879879873011026e-05,7.0,8.121357917785645
2281,100,11,2.7201251416426806,1.082548047364597e-05,5.545454545454546,8.1243577003479
2282,70,8,2.063327605710479,1.0771353071277741e-05,7.25,8.126359701156616
2283,180,19,1.861072172141808,1.0717496305921352e-05,8.421052631578947,8.133394002914429
2284,130,14,2.1475215488403707,1.0663908824391746e-05,7.5,8.137896299362183
2285,110,12,2.078223240850561,1.0610589280269788e-05,7.5,8.142425537109375
2286,80,9,1.9906206098158898,1.055753633386844e-05,7.666666666666667,8.14542555809021
2287,100,11,2.278316160758365,1.0504748652199097e-05,6.636363636363637,8.147927045822144
2288,90,10,2.418998910389786,1.0452224908938101e-05,5.7,8.150970935821533
2289,100,11,1.9950851895265924,1.0399963784393412e-05,9.818181818181818,8.154968500137329
2290,130,14,1.9211992795604962,1.0347963965471444e-05,7.642857142857143,8.159976243972778
2291,30,4,2.5086326898360474,1.0296224145644087e-05,7.0,8.160981178283691
2292,100,11,2.0778160874665295,1.0244743024915867e-05,6.363636363636363,8.163979530334473
2293,170,18,1.7084994992132294,1.0193519309791288e-05,9.777777777777779,8.171992063522339
2294,60,7,1.77869112393231,1.014255171324233e-05,8.0,8.173990488052368
2295,190,20,1.945559678754028,1.009183895467612e-05,8.3,8.181531429290771
2296,110,12,2.040441872574593,1.004137975990274e-05,6.5,8.184529066085815
2297,20,3,3.249861954651292,9.991172861103227e-06,4.333333333333333,8.184529066085815
2298,40,5,1.8548100905965685,9.941216996797711e-06,9.2,8.186529159545898
2299,90,10,1.7935348365922175,9.891510911813723e-06,10.4,8.191547632217407
2300,30,4,2.700518317027336,9.842053357254655e-06,5.5,8.19205117225647
2301,110,12,1.6896626183945065,9.792843090468382e-06,8.5,8.197056293487549
2302,90,10,2.0741491072616105,9.74387887501604e-06,8.9,8.200561046600342
2303,140,15,1.9109838081702168,9.695159480640961e-06,7.466666666666667,8.205068111419678
2304,50,6,2.6681645344326133,9.646683683237757e-06,6.666666666666667,8.207072019577026
2305,80,9,2.0244894484632625,9.598450264821567e-06,8.444444444444445,8.211079359054565
2306,100,11,2.1589600364127777,9.55045801349746e-06,6.0,8.213082551956177
2307,80,9,1.7350681163145953,9.502705723429973e-06,10.666666666666666,8.218082427978516
2308,40,5,1.9625649113803776,9.455192194812823e-06,5.8,8.219366550445557
2309,150,16,1.5993716331426149,9.407916233838758e-06,10.375,8.225875854492188
2310,170,18,1.6446784247477206,9.360876652669565e-06,8.333333333333334,8.23289155960083
2311,150,16,1.7885924081352487,9.314072269406218e-06,10.3125,8.239051103591919
2312,240,25,1.7633529471922837,9.267501908059188e-06,8.16,8.248060464859009
2313,40,5,2.114912133202116,9.221164398518892e-06,7.8,8.250065803527832
2314,100,11,1.8594980139542305,9.175058576526297e-06,8.636363636363637,8.253571510314941
2315,180,19,1.887392234071696,9.129183283643666e-06,7.842105263157895,8.260077476501465
2316,120,13,1.9315625380106467,9.083537367225447e-06,8.307692307692308,8.264587879180908
2317,190,20,1.6833439994273638,9.03811968038932e-06,9.6,8.273603677749634
2318,110,12,1.7208879634446206,8.992929081987373e-06,10.333333333333334,8.278105735778809
2319,90,10,2.1037096383933505,8.947964436577435e-06,7.2,8.281615734100342
2320,110,12,2.0780730431389056,8.903224614394547e-06,7.0,8.285618782043457
2321,70,8,2.3205513805591225,8.858708491322575e-06,6.125,8.286619663238525
2322,90,10,2.9230187758502995,8.814414948865962e-06,3.9,8.289125204086304
2323,130,14,2.0888805745936203,8.770342874121631e-06,7.642857142857143,8.293169736862183
2324,50,6,2.340100453435926,8.726491159751023e-06,6.166666666666667,8.295169353485107
2325,140,15,2.0371704307816993,8.682858703952267e-06,6.666666666666667,8.299678325653076
2326,70,8,2.1154922181895994,8.639444410432506e-06,6.625,8.30218243598938
2327,150,16,1.9430395641634732,8.596247188380344e-06,8.75,8.311211347579956
2328,80,9,2.782730380983351,8.553265952438441e-06,5.444444444444445,8.313719511032104
2329,80,9,1.8669653320587276,8.510499622676249e-06,9.0,8.31822681427002
2330,120,13,1.8492121573651656,8.467947124562867e-06,8.615384615384615,8.323477029800415
2331,30,4,2.280227415406822,8.425607388940052e-06,9.75,8.325477600097656
2332,10,2,7.529614905448798,8.383479351995352e-06,2.5,8.325477600097656
2333,70,8,1.702152964190641,8.341561955235375e-06,7.75,8.329988718032837
2334,110,12,1.873967438614558,8.299854145459199e-06,10.166666666666666,8.335494041442871
2335,140,15,1.6189867527478679,8.258354874731902e-06,9.8,8.341000318527222
2336,110,12,1.8743641997787497,8.217063100358242e-06,8.166666666666666,8.345171928405762
2337,60,7,2.214666411855362,8.175977784856451e-06,7.285714285714286,8.348170518875122
2338,30,4,1.9013116615520131,8.135097895932169e-06,8.75,8.349678039550781
2339,120,13,1.8428941575179372,8.094422406452509e-06,7.538461538461538,8.353180646896362
2340,210,22,1.8729115229807884,8.053950294420246e-06,7.590909090909091,8.360240459442139
2341,90,10,1.8410540949534369,8.013680542948144e-06,8.5,8.36374545097351
2342,80,9,2.4699249212228516,7.973612140233403e-06,6.333333333333333,8.366748571395874
2343,160,17,1.7440719802158287,7.933744079532237e-06,9.176470588235293,8.37325406074524
2344,120,13,2.3425695959641386,7.894075359134576e-06,6.6923076923076925,8.376764297485352
2345,90,10,2.056519651494101,7.854604982338904e-06,8.5,8.38127326965332
2346,140,15,1.6578886746522834,7.81533195742721e-06,9.533333333333333,8.386779546737671
2347,50,6,2.3119484977814513,7.776255297640074e-06,7.833333333333333,8.389286518096924
2348,240,25,1.8811221010832604,7.737374021151873e-06,7.88,8.39730167388916
2349,200,21,1.6174385506000293,7.698687151046114e-06,9.571428571428571,8.406150817871094
2350,180,19,1.7311175567270831,7.660193715290883e-06,10.0,8.414159536361694
