Game,Score
5793,6
5794,30
5795,20
5796,15
5797,15
5798,15
5799,12
5800,15
5801,15
5802,17
5803,12
5804,4
5805,27
5806,24
5807,10
5808,12
5809,32
5810,5
5811,13
5812,8
5813,16
5814,14
5815,18
5816,36
5817,10
5818,9
5819,11
5820,11
5821,19
5822,26
5823,12
5824,13
5825,20
5826,13
5827,17
5828,15
5829,23
5830,24
5831,16
5832,9
5833,7
5834,16
5835,9
5836,9
5837,19
5838,4
5839,26
5840,15
5841,8
5842,12
5843,8
5844,5
5845,22
5846,14
5847,14
5848,4
5849,11
5850,20
5851,10
5852,9
5853,9
5854,11
5855,6
5856,11
5857,7
5858,32
5859,21
5860,7
5861,20
5862,1
5863,16
5864,19
5865,18
5866,25
5867,23
5868,27
5869,24
5870,19
5871,7
5872,20
5873,22
5874,4
5875,22
5876,16
5877,17
5878,7
5879,17
5880,18
5881,2
5882,10
5883,24
5884,13
5885,7
5886,14
5887,15
5888,28
5889,23
5890,20
5891,23
5892,16
5893,22
5894,10
5895,19
5896,14
5897,17
5898,20
5899,18
5900,21
5901,32
5902,21
5903,20
5904,6
5905,22
5906,8
5907,28
5908,10
5909,13
5910,25
5911,15
5912,12
5913,18
5914,10
5915,16
5916,16
5917,30
5918,13
5919,3
5920,15
5921,29
5922,30
5923,12
5924,10
5925,24
5926,17
5927,14
5928,23
5929,11
5930,18
5931,12
5932,10
5933,6
5934,13
5935,16
5936,18
5937,13
5938,6
5939,10
5940,6
5941,12
5942,9
5943,1
5944,18
5945,33
5946,27
5947,26
5948,20
5949,21
5950,2
5951,11
5952,12
5953,24
5954,11
5955,16
5956,6
5957,17
5958,13
5959,20
5960,15
5961,11
5962,35
5963,12
5964,20
5965,4
5966,32
5967,9
5968,4
5969,28
5970,28
5971,12
5972,18
5973,6
5974,14
5975,22
5976,11
5977,11
5978,9
5979,25
5980,13
5981,15
5982,25
5983,16
5984,8
5985,35
5986,24
5987,18
5988,14
5989,28
5990,22
5991,19
5992,28
5993,15
5994,14
5995,9
5996,5
5997,11
5998,16
5999,7
6000,22
6001,22
6002,18
6003,14
6004,15
6005,20
6006,12
6007,19
6008,19
6009,32
6010,32
6011,12
6012,3
6013,18
6014,22
6015,22
6016,24
6017,9
6018,1
6019,32
6020,27
6021,26
6022,15
6023,38
6024,10
6025,23
6026,2
6027,12
6028,24
6029,24
6030,11
6031,28
6032,10
6033,26
6034,11
6035,14
6036,12
6037,7
6038,12
6039,12
6040,16
6041,15
6042,10
6043,24
6044,11
6045,40
6046,11
6047,20
6048,13
6049,10
6050,4
6051,24
6052,17
6053,6
6054,10
6055,22
6056,24
6057,18
6058,19
6059,6
6060,26
6061,21
6062,15
6063,7
6064,20
6065,16
6066,22
6067,21
6068,22
6069,21
6070,9
6071,22
6072,10
6073,17
6074,24
6075,21
6076,15
6077,14
6078,8
6079,31
6080,19
6081,18
6082,24
6083,2
6084,5
6085,28
6086,23
6087,23
6088,20
6089,15
6090,19
6091,15
6092,7
6093,5
6094,8
6095,16
6096,26
6097,1
6098,1
6099,2
6100,3
6101,8
6102,10
6103,10
6104,1
6105,14
6106,13
6107,24
6108,20
6109,33
6110,28
6111,10
6112,28
6113,9
6114,9
6115,29
6116,1
6117,3
6118,8
6119,6
6120,12
6121,16
6122,20
6123,16
6124,25
6125,28
6126,3
6127,16
6128,7
6129,25
6130,26
6131,18
6132,9
6133,3
6134,8
6135,14
6136,29
6137,25
6138,8
6139,20
6140,10
6141,13
6142,15
6143,14
6144,9
6145,3
6146,12
6147,12
6148,6
6149,24
6150,24
6151,15
6152,11
6153,9
6154,16
6155,26
6156,10
6157,20
6158,5
6159,14
6160,10
6161,11
6162,12
6163,9
6164,23
6165,8
6166,3
6167,10
6168,12
6169,19
6170,15
6171,15
6172,20
6173,11
6174,17
6175,16
6176,12
6177,34
6178,20
6179,7
6180,2
6181,2
6182,9
6183,3
6184,3
6185,0
6186,2
6187,1
6188,3
6189,14
6190,5
6191,6
6192,9
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6201,0
6202,4
6203,2
6204,7
6205,5
6206,11
6207,0
6208,1
6209,3
6210,0
6211,2
6212,2
6213,7
6214,0
6215,4
6216,4
6217,12
6218,9
6219,6
6220,3
6221,20
6222,5
6223,4
6224,19
6225,15
6226,7
6227,4
6228,10
6229,7
6230,15
6231,8
6232,19
6233,0
6234,21
6235,3
6236,10
6237,13
6238,17
6239,15
6240,9
6241,1
6242,1
6243,5
6244,3
6245,11
6246,3
6247,9
6248,1
6249,0
6250,4
6251,7
6252,4
6253,15
6254,9
6255,8
6256,8
6257,1
6258,8
6259,15
6260,7
6261,15
6262,27
6263,4
6264,14
6265,5
6266,2
6267,4
6268,6
6269,7
6270,14
6271,16
6272,5
6273,5
6274,14
6275,6
6276,7
6277,15
6278,11
6279,3
6280,20
6281,18
6282,14
6283,9
6284,1
6285,3
6286,20
6287,1
6288,8
6289,7
6290,3
6291,5
6292,9
6293,10
6294,6
6295,16
6296,2
6297,8
6298,3
6299,19
6300,11
6301,2
6302,6
6303,1
6304,6
6305,2
6306,22
6307,5
6308,9
6309,14
6310,19
6311,11
6312,6
6313,13
6314,6
6315,27
6316,20
6317,6
6318,10
6319,10
6320,11
6321,20
6322,12
6323,8
6324,18
6325,14
6326,3
6327,20
6328,15
6329,7
6330,3
6331,13
6332,4
6333,1
6334,25
6335,14
6336,23
6337,16
6338,19
6339,0
6340,8
6341,16
6342,14
6343,2
6344,18
6345,3
6346,15
6347,6
6348,3
6349,6
6350,4
6351,18
6352,1
6353,19
6354,8
6355,5
6356,9
6357,4
6358,16
6359,8
6360,12
6361,27
6362,6
6363,1
6364,6
6365,5
6366,8
6367,2
6368,18
6369,12
6370,16
6371,11
6372,4
6373,13
6374,6
6375,16
6376,3
6377,4
6378,15
6379,20
6380,7
6381,6
6382,5
6383,10
6384,12
6385,16
6386,20
6387,5
6388,3
6389,19
6390,2
6391,17
6392,25
6393,0
6394,10
6395,7
6396,1
6397,16
6398,18
6399,1
6400,8
6401,15
6402,12
6403,15
6404,3
6405,19
6406,2
6407,11
6408,11
6409,12
6410,19
6411,3
6412,6
6413,16
6414,8
6415,14
6416,6
6417,2
6418,14
6419,4
6420,8
6421,2
6422,19
6423,18
6424,9
6425,13
6426,27
6427,7
6428,9
6429,8
6430,13
6431,4
6432,5
6433,1
6434,1
6435,8
6436,18
6437,5
6438,21
6439,5
6440,19
6441,18
6442,22
6443,11
6444,16
6445,15
6446,10
6447,1
6448,24
6449,10
6450,10
6451,2
6452,10
6453,7
6454,7
6455,12
6456,15
6457,23
6458,5
6459,16
6460,7
6461,11
6462,5
6463,1
6464,1
6465,22
6466,7
6467,6
6468,20
6469,6
6470,10
6471,14
6472,10
6473,3
6474,23
6475,3
6476,1
6477,8
6478,18
6479,5
6480,9
6481,2
6482,29
6483,16
6484,15
6485,4
6486,3
6487,18
6488,19
6489,8
6490,6
6491,11
6492,11
6493,7
6494,12
6495,20
6496,3
6497,13
6498,2
6499,5
6500,11
6501,5
6502,12
6503,1
6504,6
6505,2
6506,7
6507,1
6508,7
6509,2
6510,16
6511,1
6512,14
6513,14
6514,11
6515,7
6516,12
6517,9
6518,21
6519,9
6520,14
6521,15
6522,15
6523,11
6524,15
6525,23
6526,10
6527,15
6528,12
6529,4
6530,0
6531,0
6532,0
6533,7
6534,13
6535,7
6536,15
6537,2
6538,13
6539,1
6540,6
6541,2
6542,12
6543,3
6544,7
6545,11
6546,11
6547,22
6548,6
6549,10
6550,2
6551,10
6552,20
6553,7
6554,10
6555,1
6556,4
6557,1
6558,8
6559,10
6560,16
6561,12
6562,20
6563,1
6564,11
6565,5
6566,9
6567,19
6568,23
6569,8
6570,6
6571,14
6572,6
6573,12
6574,8
6575,8
6576,8
6577,1
6578,3
6579,14
6580,5
6581,6
6582,11
6583,2
6584,18
6585,16
6586,16
6587,2
6588,8
6589,8
6590,3
6591,6
6592,11
6593,6
6594,8
6595,6
6596,10
6597,21
6598,14
6599,11
6600,2
6601,18
6602,24
6603,8
6604,8
6605,13
6606,5
6607,5
6608,13
6609,13
6610,12
6611,10
6612,6
6613,6
6614,4
6615,17
6616,4
6617,6
6618,5
6619,8
6620,4
6621,10
6622,6
6623,7
6624,15
6625,12
6626,12
6627,7
6628,13
6629,12
6630,1
6631,4
6632,5
6633,2
6634,14
6635,4
6636,11
6637,2
6638,8
6639,2
6640,5
6641,5
6642,5
6643,7
6644,3
6645,3
6646,4
6647,12
6648,7
6649,1
6650,1
6651,3
6652,1
6653,23
6654,0
6655,29
6656,6
6657,9
6658,10
6659,1
6660,9
6661,7
6662,8
6663,13
6664,7
6665,10
6666,13
6667,12
6668,12
6669,13
6670,19
6671,13
6672,16
6673,4
6674,12
6675,6
6676,5
6677,2
6678,3
6679,7
6680,8
6681,19
6682,2
6683,21
6684,3
6685,14
6686,10
6687,4
6688,10
6689,2
6690,14
6691,13
6692,18
6693,4
6694,7
6695,3
6696,1
6697,6
6698,7
6699,18
6700,15
6701,12
6702,17
6703,5
6704,16
6705,5
6706,15
6707,5
6708,13
6709,8
6710,13
6711,19
6712,10
6713,11
6714,10
6715,2
6716,15
6717,4
6718,8
6719,4
6720,11
6721,15
6722,12
6723,16
6724,5
6725,8
6726,1
6727,1
6728,2
6729,1
6730,11
6731,8
6732,10
6733,4
6734,14
6735,4
6736,8
6737,8
6738,10
6739,10
6740,15
6741,7
6742,2
6743,1
6744,1
6745,15
6746,6
6747,6
6748,16
6749,4
6750,22
6751,5
6752,6
6753,12
6754,17
6755,2
6756,14
6757,20
6758,1
6759,4
6760,11
6761,8
6762,12
6763,1
6764,7
6765,2
6766,2
6767,12
6768,7
6769,6
6770,19
6771,16
6772,16
6773,11
6774,8
6775,7
6776,12
6777,2
6778,13
6779,13
6780,6
6781,9
6782,8
6783,16
6784,10
6785,7
6786,10
6787,18
6788,8
6789,21
6790,11
6791,18
6792,12
6793,11
6794,6
6795,26
6796,11
6797,5
6798,2
6799,5
6800,7
6801,11
6802,2
6803,24
6804,9
6805,1
6806,15
6807,7
6808,8
6809,16
6810,19
6811,16
6812,9
6813,29
6814,7
6815,21
6816,22
6817,6
6818,9
6819,4
6820,9
6821,2
6822,11
6823,13
6824,2
6825,10
6826,13
6827,25
6828,2
6829,6
6830,11
6831,21
6832,7
6833,10
6834,7
6835,10
6836,18
6837,13
6838,12
6839,5
6840,18
6841,10
6842,0
6843,8
6844,14
6845,5
6846,25
6847,2
6848,7
6849,2
6850,10
6851,10
6852,7
6853,9
6854,19
6855,8
6856,8
6857,24
6858,10
6859,4
6860,25
6861,12
6862,13
6863,12
6864,22
6865,1
6866,8
6867,27
6868,18
6869,9
6870,4
6871,14
6872,14
6873,19
6874,8
6875,13
6876,7
6877,9
6878,13
6879,12
6880,4
6881,15
6882,10
6883,18
6884,8
6885,18
6886,19
6887,9
6888,14
6889,1
6890,8
6891,11
6892,6
6893,22
6894,20
6895,6
6896,14
6897,4
6898,12
6899,11
6900,8
6901,17
6902,1
6903,15
6904,8
6905,2
6906,11
6907,4
6908,19
6909,18
6910,5
6911,8
6912,20
6913,21
6914,7
6915,17
6916,5
6917,30
6918,12
6919,3
6920,17
6921,18
6922,12
6923,23
6924,7
6925,1
6926,6
6927,12
6928,10
6929,4
6930,3
6931,6
6932,5
6933,1
6934,3
6935,15
6936,11
6937,6
6938,9
6939,3
6940,5
6941,13
6942,5
6943,5
6944,5
6945,13
6946,14
6947,28
6948,21
6949,4
6950,9
6951,3
6952,4
6953,2
6954,1
6955,10
6956,20
6957,3
6958,20
6959,16
6960,22
6961,5
6962,1
6963,17
6964,6
6965,12
6966,9
6967,18
6968,8
6969,6
6970,1
6971,3
6972,1
6973,4
6974,4
6975,15
6976,17
6977,6
6978,15
6979,14
6980,17
6981,5
6982,13
6983,10
6984,16
6985,7
6986,5
6987,15
6988,10
6989,16
6990,9
6991,10
6992,19
6993,11
6994,6
6995,3
6996,17
6997,19
6998,1
6999,2
7000,6
7001,15
7002,20
7003,7
7004,13
7005,4
7006,8
7007,9
7008,4
7009,1
7010,11
7011,1
7012,4
7013,17
7014,3
7015,18
7016,1
7017,16
7018,6
7019,1
7020,13
7021,18
7022,13
7023,19
7024,10
7025,11
7026,15
7027,17
7028,6
7029,4
7030,11
7031,5
7032,10
7033,8
7034,8
7035,15
7036,18
7037,21
7038,14
7039,18
7040,16
7041,2
7042,3
7043,19
7044,2
7045,14
7046,10
7047,22
7048,12
7049,2
7050,2
7051,5
7052,23
7053,9
7054,3
7055,26
7056,1
7057,9
7058,4
7059,13
7060,5
7061,9
7062,16
7063,15
7064,2
7065,12
7066,15
7067,28
7068,17
7069,16
7070,17
7071,11
7072,1
7073,1
7074,6
7075,7
7076,8
7077,12
7078,15
7079,11
7080,10
7081,15
7082,1
7083,18
7084,1
7085,2
7086,1
7087,3
7088,13
7089,3
7090,16
7091,7
7092,4
7093,6
7094,8
7095,14
7096,9
7097,8
7098,24
7099,18
7100,17
7101,6
7102,5
7103,13
7104,6
7105,1
7106,17
7107,3
7108,6
7109,7
7110,6
7111,12
7112,14
7113,17
7114,11
7115,9
7116,5
7117,17
7118,16
7119,8
7120,13
7121,2
7122,10
7123,11
7124,8
7125,16
7126,19
7127,4
7128,3
7129,10
7130,10
7131,5
7132,11
7133,5
7134,19
7135,3
7136,8
7137,17
7138,1
7139,5
7140,1
7141,1
7142,8
7143,8
7144,4
7145,4
7146,11
7147,12
7148,29
7149,26
7150,8
7151,8
7152,11
7153,14
7154,9
7155,2
7156,22
7157,6
7158,4
7159,12
7160,5
7161,0
7162,7
7163,7
7164,4
7165,12
7166,21
7167,4
7168,11
7169,0
7170,0
7171,2
7172,1
7173,12
7174,9
7175,2
7176,8
7177,13
7178,18
7179,9
7180,8
7181,16
7182,0
7183,19
7184,16
7185,16
7186,8
7187,6
7188,1
7189,13
7190,6
7191,10
7192,10
7193,18
7194,4
7195,8
7196,13
7197,16
7198,21
7199,7
7200,8
7201,5
7202,13
7203,4
7204,1
7205,8
7206,2
7207,9
7208,2
7209,11
7210,1
7211,4
7212,22
7213,4
7214,4
7215,3
7216,8
7217,8
7218,0
7219,5
7220,6
7221,16
7222,0
7223,4
7224,26
7225,24
7226,0
7227,15
7228,26
7229,1
7230,10
7231,16
7232,0
7233,15
7234,3
7235,4
7236,5
7237,17
7238,15
7239,27
7240,0
7241,0
7242,5
7243,9
7244,7
7245,17
7246,7
7247,6
7248,2
7249,16
7250,25
7251,3
7252,4
7253,18
7254,1
7255,4
7256,12
7257,8
7258,14
7259,5
7260,10
7261,11
7262,5
7263,15
7264,5
7265,14
7266,1
7267,24
7268,15
7269,3
7270,10
7271,16
7272,7
7273,16
7274,13
7275,12
7276,13
7277,13
7278,1
7279,1
7280,13
7281,1
7282,15
7283,13
7284,14
7285,7
7286,7
7287,10
7288,18
7289,1
7290,8
7291,11
7292,17
7293,3
7294,13
7295,6
7296,6
7297,10
7298,38
7299,16
7300,15
7301,6
7302,22
7303,6
7304,16
7305,10
7306,21
7307,8
7308,11
7309,9
7310,16
7311,3
7312,13
7313,6
7314,6
7315,12
7316,12
7317,8
7318,8
7319,4
7320,5
7321,12
7322,13
7323,4
7324,4
7325,8
7326,8
7327,8
7328,13
7329,15
7330,3
7331,7
7332,6
7333,3
7334,10
7335,5
7336,7
7337,4
7338,1
7339,13
7340,15
7341,3
7342,0
7343,1
7344,17
7345,10
7346,6
7347,5
7348,19
7349,6
7350,18
7351,15
7352,15
7353,1
7354,16
7355,8
7356,3
7357,20
7358,5
7359,8
7360,9
7361,19
7362,8
7363,6
7364,10
7365,16
7366,12
7367,8
7368,11
7369,19
7370,10
7371,8
7372,16
7373,18
7374,4
7375,7
7376,20
7377,2
7378,3
7379,12
7380,17
7381,7
7382,14
7383,18
7384,17
7385,20
7386,15
7387,8
7388,0
7389,1
7390,10
7391,6
7392,12
7393,6
7394,15
7395,24
7396,6
7397,12
7398,14
7399,12
7400,9
7401,14
7402,11
7403,7
7404,11
7405,21
7406,7
7407,12
7408,20
7409,13
7410,10
7411,3
7412,7
7413,3
7414,16
7415,9
7416,10
7417,3
7418,16
7419,11
7420,4
7421,20
7422,9
7423,24
7424,8
7425,5
7426,1
7427,0
7428,16
7429,1
7430,5
7431,16
7432,15
7433,16
7434,1
7435,10
7436,5
7437,20
7438,4
7439,4
7440,21
7441,4
7442,22
7443,2
7444,18
7445,15
7446,3
7447,5
7448,14
7449,6
7450,2
7451,9
7452,8
7453,12
7454,1
7455,24
7456,1
7457,23
7458,15
7459,15
7460,15
7461,13
7462,11
7463,15
7464,7
7465,14
7466,8
7467,5
7468,9
7469,12
7470,6
7471,8
7472,16
7473,6
7474,19
7475,10
7476,8
7477,6
7478,10
7479,14
7480,15
7481,7
7482,7
7483,25
7484,16
7485,11
7486,7
7487,10
7488,8
7489,24
7490,12
7491,18
7492,11
7493,6
7494,10
7495,17
7496,12
7497,28
7498,10
7499,14
7500,11
7501,23
7502,1
7503,2
7504,9
7505,9
7506,5
7507,7
7508,9
7509,1
7510,17
7511,11
7512,3
7513,5
7514,13
7515,18
7516,10
7517,5
7518,11
7519,8
7520,17
7521,12
7522,19
7523,11
7524,5
7525,9
7526,5
7527,3
7528,18
7529,15
7530,10
7531,6
7532,20
7533,3
7534,6
7535,13
7536,5
7537,10
7538,9
7539,0
7540,20
7541,12
7542,15
7543,10
7544,3
7545,5
7546,13
7547,13
7548,13
7549,8
7550,5
7551,10
7552,23
7553,5
7554,12
7555,18
7556,2
7557,7
7558,23
7559,14
7560,2
7561,8
7562,10
7563,11
7564,24
7565,16
7566,6
7567,16
7568,4
7569,14
7570,4
7571,2
7572,11
7573,18
7574,3
7575,4
7576,22
7577,11
7578,6
7579,12
7580,13
7581,3
7582,1
7583,13
7584,10
7585,4
7586,9
7587,11
7588,1
7589,4
7590,7
7591,5
7592,5
7593,4
7594,10
7595,9
7596,19
7597,11
7598,21
7599,11
7600,7
7601,8
7602,8
7603,6
7604,10
7605,9
7606,11
7607,13
7608,23
7609,11
7610,8
7611,21
7612,21
7613,20
7614,14
7615,5
7616,17
7617,8
7618,7
7619,12
7620,4
7621,13
7622,10
7623,17
7624,1
7625,1
7626,7
7627,19
7628,14
7629,6
7630,14
7631,4
7632,9
7633,7
7634,14
7635,8
7636,1
7637,17
7638,11
7639,12
7640,13
7641,1
7642,5
7643,10
7644,8
7645,17
7646,1
7647,6
7648,6
7649,8
7650,5
7651,4
7652,7
7653,15
7654,20
7655,10
7656,12
7657,9
7658,8
7659,5
7660,6
7661,8
7662,12
7663,7
7664,9
7665,8
7666,10
7667,5
7668,3
7669,22
7670,4
7671,1
7672,11
7673,14
7674,5
7675,8
7676,0
7677,7
7678,24
7679,10
7680,9
7681,9
7682,25
7683,6
7684,15
7685,4
7686,8
7687,2
7688,16
7689,7
7690,2
7691,9
7692,5
7693,16
7694,9
7695,6
7696,18
7697,11
7698,13
7699,11
7700,7
7701,8
7702,22
7703,6
7704,21
7705,2
7706,7
7707,8
7708,7
7709,9
7710,1
7711,11
7712,15
7713,5
7714,10
7715,0
7716,22
7717,12
7718,9
7719,16
7720,2
7721,18
7722,16
7723,6
7724,3
7725,7
7726,12
7727,6
7728,15
7729,5
7730,5
7731,5
7732,6
7733,16
7734,3
7735,6
7736,4
7737,4
7738,3
7739,15
7740,10
7741,13
7742,23
7743,11
7744,13
7745,14
7746,7
7747,2
7748,7
7749,4
7750,16
7751,10
7752,19
7753,3
7754,10
7755,12
7756,7
7757,4
7758,1
7759,16
7760,19
7761,13
7762,7
7763,12
7764,12
7765,1
7766,4
7767,27
7768,16
7769,16
7770,10
7771,10
7772,12
7773,8
7774,4
7775,5
7776,3
7777,6
7778,4
7779,6
7780,3
7781,15
7782,8
7783,2
7784,17
7785,5
7786,4
7787,2
7788,14
7789,4
7790,5
7791,14
7792,14
7793,9
7794,4
7795,6
7796,12
7797,3
7798,6
7799,6
7800,1
7801,6
7802,2
7803,23
7804,23
7805,6
7806,3
7807,9
7808,5
7809,8
7810,11
7811,23
7812,10
7813,8
7814,9
7815,12
7816,8
7817,12
7818,1
7819,8
7820,7
7821,2
7822,10
7823,10
7824,9
7825,4
7826,23
7827,15
7828,8
7829,3
7830,10
7831,10
7832,6
7833,1
7834,1
7835,10
7836,13
7837,13
7838,6
7839,6
7840,12
7841,9
7842,6
7843,8
7844,4
7845,11
7846,7
7847,5
7848,16
7849,13
7850,4
7851,7
7852,12
7853,24
7854,10
7855,8
7856,5
7857,16
7858,9
7859,9
7860,16
7861,2
7862,8
7863,7
7864,5
7865,6
7866,6
7867,14
7868,19
7869,9
7870,14
7871,4
7872,13
7873,13
7874,1
7875,7
7876,2
7877,6
7878,18
7879,4
7880,7
7881,10
7882,0
7883,9
7884,12
7885,9
7886,21
7887,16
7888,14
7889,8
7890,12
7891,10
7892,10
7893,10
7894,1
7895,21
7896,23
7897,12
7898,11
7899,9
7900,10
7901,13
7902,14
7903,16
7904,5
7905,12
7906,19
7907,7
7908,10
7909,8
7910,6
7911,1
7912,2
7913,16
7914,2
7915,3
7916,22
7917,20
7918,5
7919,12
7920,5
7921,11
7922,9
7923,16
7924,17
7925,28
7926,6
7927,6
7928,6
7929,29
7930,8
7931,1
7932,1
7933,22
7934,6
7935,7
7936,18
7937,13
7938,9
7939,10
7940,18
7941,1
7942,6
7943,20
7944,7
7945,11
7946,14
7947,6
7948,11
7949,11
7950,10
7951,19
7952,16
7953,4
7954,13
7955,7
7956,2
7957,22
7958,3
7959,8
7960,17
7961,14
7962,11
7963,13
7964,7
7965,13
7966,11
7967,11
7968,2
7969,5
7970,17
7971,9
7972,6
7973,12
7974,8
7975,6
7976,1
7977,19
7978,9
7979,2
7980,8
7981,6
7982,12
7983,13
7984,10
7985,11
7986,3
7987,8
7988,2
7989,8
7990,19
7991,17
7992,15
7993,14
7994,19
7995,1
7996,1
7997,11
7998,2
7999,4
8000,3
8001,12
8002,5
8003,8
8004,1
8005,9
8006,10
8007,12
8008,1
8009,1
8010,8
8011,2
8012,6
8013,0
8014,14
8015,15
8016,13
8017,17
8018,2
8019,0
8020,1
8021,18
8022,3
8023,8
8024,9
8025,4
8026,14
8027,6
8028,5
8029,9
8030,12
8031,8
8032,3
8033,5
8034,14
8035,11
8036,7
8037,5
8038,7
8039,5
8040,9
8041,5
8042,13
8043,14
8044,12
8045,7
8046,18
8047,2
8048,6
8049,7
8050,3
8051,6
8052,12
8053,24
8054,10
8055,9
8056,7
8057,16
8058,7
8059,1
8060,4
8061,10
8062,5
8063,6
8064,23
8065,2
8066,22
8067,9
8068,23
8069,1
8070,1
8071,6
8072,0
8073,13
8074,7
8075,3
8076,14
8077,17
8078,11
8079,14
8080,8
8081,11
8082,0
8083,17
8084,9
8085,17
8086,13
8087,17
8088,8
8089,13
8090,8
8091,6
8092,6
8093,8
8094,8
8095,6
8096,2
8097,13
8098,9
8099,1
8100,1
8101,6
8102,10
8103,10
8104,14
8105,6
8106,16
8107,33
8108,2
8109,13
8110,0
8111,29
8112,20
8113,19
8114,12
8115,8
8116,19
8117,16
8118,4
8119,16
8120,15
8121,21
8122,1
8123,15
8124,10
8125,9
8126,8
8127,16
8128,12
8129,8
8130,3
8131,11
8132,14
8133,12
8134,2
8135,5
8136,12
8137,1
8138,5
8139,8
8140,7
8141,17
8142,14
8143,13
8144,1
8145,18
8146,9
8147,9
8148,6
8149,8
8150,1
8151,8
8152,3
8153,2
8154,17
8155,8
8156,12
8157,14
8158,18
8159,12
8160,8
8161,4
8162,15
8163,22
8164,14
8165,5
8166,4
8167,2
8168,15
8169,0
8170,14
8171,8
8172,1
8173,15
8174,31
8175,22
8176,2
8177,12
8178,4
8179,6
8180,10
8181,5
8182,20
8183,15
8184,5
8185,6
8186,19
8187,9
8188,8
8189,14
8190,6
8191,11
8192,4
8193,8
8194,6
8195,10
8196,12
8197,19
8198,15
8199,14
8200,7
8201,1
8202,1
8203,4
8204,14
8205,11
8206,1
8207,22
8208,4
8209,7
8210,4
8211,4
8212,1
8213,14
8214,7
8215,7
8216,8
8217,10
8218,11
8219,5
8220,20
8221,15
8222,6
8223,13
8224,2
8225,7
8226,12
8227,15
8228,5
8229,12
8230,1
8231,8
8232,22
8233,7
8234,5
8235,6
8236,2
8237,23
8238,5
8239,2
8240,15
8241,13
8242,11
8243,9
8244,8
8245,4
8246,28
8247,4
8248,1
8249,4
8250,10
8251,0
8252,17
8253,16
8254,14
8255,13
8256,7
8257,17
8258,12
8259,23
8260,20
8261,17
8262,4
8263,2
8264,3
8265,12
8266,0
8267,7
8268,18
8269,13
8270,9
8271,10
8272,16
8273,4
8274,3
8275,4
8276,3
8277,12
8278,10
8279,9
8280,9
8281,14
8282,5
8283,14
8284,9
8285,21
8286,11
8287,9
8288,11
8289,7
8290,11
8291,5
8292,22
8293,14
8294,13
8295,8
8296,9
8297,8
8298,13
8299,4
8300,5
8301,4
8302,8
8303,11
8304,2
8305,7
8306,4
8307,10
8308,7
8309,18
8310,8
8311,1
8312,8
8313,12
8314,19
8315,11
8316,21
8317,11
8318,2
8319,5
8320,13
8321,12
8322,27
8323,10
8324,13
8325,19
8326,0
8327,17
8328,1
8329,1
8330,13
8331,20
8332,10
8333,13
8334,2
8335,10
8336,1
8337,10
8338,4
8339,17
8340,4
8341,20
8342,8
8343,6
8344,5
8345,8
8346,18
8347,8
8348,4
8349,13
8350,17
8351,8
8352,1
8353,20
8354,1
8355,11
8356,6
8357,9
8358,2
8359,31
8360,6
8361,11
8362,5
8363,15
8364,8
8365,6
8366,6
8367,4
8368,9
8369,15
8370,4
8371,7
8372,10
8373,9
8374,3
8375,7
8376,3
8377,6
8378,8
8379,20
8380,2
8381,7
8382,8
8383,13
8384,19
8385,17
8386,11
8387,16
8388,9
8389,14
8390,11
8391,9
8392,18
8393,2
8394,11
8395,17
8396,8
8397,8
8398,13
8399,2
8400,2
8401,17
8402,13
8403,3
8404,8
8405,14
8406,1
8407,3
8408,7
8409,14
8410,4
8411,14
8412,7
8413,26
8414,13
8415,1
8416,20
8417,4
8418,16
8419,12
8420,4
8421,11
8422,14
8423,4
8424,21
8425,5
8426,13
8427,1
8428,2
8429,7
8430,3
8431,6
8432,8
8433,6
8434,6
8435,10
8436,14
8437,11
8438,11
8439,4
8440,8
8441,7
8442,2
8443,18
8444,11
8445,15
8446,4
8447,22
8448,6
8449,10
8450,0
8451,12
8452,13
8453,16
8454,6
8455,11
8456,5
8457,8
8458,6
8459,2
8460,13
8461,4
8462,6
8463,7
8464,15
8465,6
8466,15
8467,5
8468,4
8469,7
8470,11
8471,25
8472,31
8473,18
8474,6
8475,13
8476,19
8477,11
8478,29
8479,13
8480,5
8481,2
8482,5
8483,10
8484,2
8485,4
8486,3
8487,4
8488,10
8489,16
8490,14
8491,6
8492,5
8493,1
8494,1
8495,6
8496,7
8497,1
8498,1
8499,17
8500,12
8501,4
8502,12
8503,10
8504,9
8505,17
8506,2
8507,25
8508,4
8509,8
8510,4
8511,4
8512,9
8513,11
8514,10
8515,10
8516,3
8517,3
8518,8
8519,2
8520,17
8521,7
8522,1
8523,8
8524,15
8525,12
8526,24
8527,11
8528,9
8529,17
8530,24
8531,13
8532,10
8533,9
8534,22
8535,3
8536,8
8537,11
8538,33
8539,20
8540,20
8541,25
8542,3
8543,12
8544,4
8545,9
8546,17
8547,9
8548,13
8549,10
8550,12
8551,22
8552,1
8553,11
8554,11
8555,8
8556,19
8557,3
8558,7
8559,17
8560,19
8561,17
8562,7
8563,9
8564,12
8565,6
8566,8
8567,5
8568,5
8569,16
8570,12
8571,12
8572,8
8573,1
8574,4
8575,5
8576,5
8577,3
8578,9
8579,19
8580,12
8581,20
8582,14
8583,1
8584,10
8585,15
8586,5
8587,26
8588,4
8589,19
8590,7
