Episode,Score,ApplesEaten,Loss,Entropy
7671,190,24,0,0
7672,240,29,0,0
7673,360,41,0,0
7674,20,7,0,0
7675,230,28,0,0
7676,60,11,0,0
7677,280,33,0,0
7678,120,17,0,0
7679,0,5,0,0
7680,340,39,0,0
7681,200,25,0,0
7682,250,30,0,0
7683,280,33,0,0
7684,70,12,0,0
7685,270,32,0,0
7686,140,19,0,0
7687,50,10,0,0
7688,290,34,0,0
7689,30,8,0,0
7690,200,25,0,0
7691,260,31,0,0
7692,110,16,0,0
7693,170,22,0,0
7694,160,21,0,0
7695,70,12,0,0
7696,200,25,0,0
7697,150,20,0,0
7698,290,34,0,0
7699,120,17,0,0
7700,150,20,0,0
7701,430,48,0,0
7702,170,22,0,0
7703,60,11,0,0
7704,190,24,0,0
7705,200,25,0,0
7706,20,7,0,0
7707,50,10,0,0
7708,130,18,0,0
7709,200,25,0,0
7710,250,30,0,0
7711,50,10,0,0
7712,100,15,0,0
7713,280,33,0,0
7714,80,13,0,0
7715,150,20,0,0
7716,210,26,0,0
7717,390,44,0,0
7718,170,22,0,0
7719,70,12,0,0
7720,70,12,0,0
7721,110,16,0,0
7722,290,34,0,0
7723,200,25,0,0
7724,370,42,0,0
7725,140,19,0,0
7726,240,29,0,0
7727,360,41,0,0
7728,180,23,0,0
7729,100,15,0,0
7730,270,32,0,0
7731,380,43,0,0
7732,360,41,0,0
7733,210,26,0,0
7734,350,40,0,0
7735,200,25,0,0
7736,160,21,0,0
7737,180,23,0,0
7738,200,25,0,0
7739,200,25,0,0
7740,60,11,0,0
7741,360,41,0,0
7742,210,26,0,0
7743,180,23,0,0
7744,50,10,0,0
7745,370,42,0,0
7746,300,35,0,0
7747,470,52,0,0
7748,240,29,0,0
7749,100,15,0,0
7750,10,6,0,0
7751,290,34,0,0
7752,260,31,0,0
7753,210,26,0,0
7754,120,17,0,0
7755,110,16,0,0
7756,260,31,0,0
7757,120,17,0,0
7758,280,33,0,0
7759,170,22,0,0
7760,80,13,0,0
7761,150,20,0,0
7762,230,28,0,0
7763,280,33,0,0
7764,140,19,0,0
7765,340,39,0,0
7766,160,21,0,0
7767,230,28,0,0
7768,230,28,0,0
7769,10,6,0,0
7770,160,21,0,0
7771,160,21,0,0
7772,290,34,0,0
7773,120,17,0,0
7774,180,23,0,0
7775,40,9,0,0
7776,230,28,0,0
7777,240,29,0,0
7778,290,34,0,0
7779,330,38,0,0
7780,200,25,0,0
7781,490,54,0,0
7782,380,43,0,0
7783,300,35,0,0
7784,430,48,0,0
7785,280,33,0,0
7786,280,33,0,0
7787,320,37,0,0
7788,10,6,0,0
7789,260,31,0,0
7790,100,15,0,0
7791,80,13,0,0
7792,200,25,0,0
7793,230,28,0,0
7794,370,42,0,0
7795,100,15,0,0
7796,260,31,0,0
7797,260,31,0,0
7798,150,20,0,0
7799,150,20,0,0
7800,260,31,0,0
7801,310,36,0,0
7802,100,15,0,0
7803,50,10,0,0
7804,300,35,0,0
7805,140,19,0,0
7806,50,10,0,0
7807,130,18,0,0
7808,80,13,0,0
7809,110,16,0,0
7810,360,41,0,0
7811,320,37,0,0
7812,270,32,0,0
7813,400,45,0,0
7814,120,17,0,0
7815,230,28,0,0
7816,40,9,0,0
7817,140,19,0,0
7818,300,35,0,0
7819,190,24,0,0
7820,160,21,0,0
7821,260,31,0,0
7822,160,21,0,0
7823,110,16,0,0
7824,350,40,0,0
7825,130,18,0,0
7826,80,13,0,0
7827,100,15,0,0
7828,240,29,0,0
7829,220,27,0,0
7830,40,9,0,0
7831,150,20,0,0
7832,30,8,0,0
7833,340,39,0,0
7834,50,10,0,0
7835,230,28,0,0
7836,390,44,0,0
7837,260,31,0,0
7838,180,23,0,0
7839,240,29,0,0
7840,430,48,0,0
7841,180,23,0,0
7842,90,14,0,0
7843,160,21,0,0
7844,220,27,0,0
7845,340,39,0,0
7846,290,34,0,0
7847,120,17,0,0
7848,70,12,0,0
7849,280,33,0,0
7850,130,18,0,0
7851,140,19,0,0
7852,40,9,0,0
7853,230,28,0,0
7854,420,47,0,0
7855,240,29,0,0
7856,240,29,0,0
7857,220,27,0,0
7858,180,23,0,0
7859,230,28,0,0
7860,150,20,0,0
7861,90,14,0,0
7862,90,14,0,0
7863,30,8,0,0
7864,140,19,0,0
7865,140,19,0,0
7866,170,22,0,0
7867,40,9,0,0
7868,120,17,0,0
7869,240,29,0,0
7870,230,28,0,0
7871,60,11,0,0
7872,350,40,0,0
7873,390,44,0,0
7874,420,47,0,0
7875,140,19,0,0
7876,140,19,0,0
7877,170,22,0,0
7878,120,17,0,0
7879,140,19,0,0
7880,70,12,0,0
7881,380,43,0,0
7882,60,11,0,0
7883,330,38,0,0
7884,200,25,0,0
7885,210,26,0,0
7886,140,19,0,0
7887,280,33,0,0
7888,160,21,0,0
7889,180,23,0,0
7890,200,25,0,0
7891,220,27,0,0
7892,280,33,0,0
7893,270,32,0,0
7894,320,37,0,0
7895,300,35,0,0
7896,160,21,0,0
7897,170,22,0,0
7898,200,25,0,0
7899,90,14,0,0
7900,70,12,0,0
7901,200,25,0,0
7902,80,13,0,0
7903,60,11,0,0
7904,310,36,0,0
7905,260,31,0,0
7906,350,40,0,0
7907,20,7,0,0
7908,230,28,0,0
7909,90,14,0,0
7910,240,29,0,0
7911,140,19,0,0
7912,360,41,0,0
7913,90,14,0,0
7914,170,22,0,0
7915,120,17,0,0
7916,420,47,0,0
7917,200,25,0,0
7918,320,37,0,0
7919,260,31,0,0
7920,290,34,0,0
7921,340,39,0,0
7922,330,38,0,0
7923,180,23,0,0
7924,210,26,0,0
7925,250,30,0,0
7926,190,24,0,0
7927,140,19,0,0
7928,260,31,0,0
7929,160,21,0,0
7930,120,17,0,0
7931,220,27,0,0
7932,180,23,0,0
7933,80,13,0,0
7934,320,37,0,0
7935,260,31,0,0
7936,190,24,0,0
7937,50,10,0,0
7938,350,40,0,0
7939,370,42,0,0
7940,150,20,0,0
7941,210,26,0,0
7942,-10,4,0,0
7943,350,40,0,0
7944,120,17,0,0
7945,360,41,0,0
7946,420,47,0,0
7947,210,26,0,0
7948,10,6,0,0
7949,290,34,0,0
7950,180,23,0,0
7951,110,16,0,0
7952,190,24,0,0
7953,240,29,0,0
7954,140,19,0,0
7955,250,30,0,0
7956,370,42,0,0
7957,230,28,0,0
7958,160,21,0,0
7959,320,37,0,0
7960,80,13,0,0
7961,280,33,0,0
7962,160,21,0,0
7963,260,31,0,0
7964,180,23,0,0
7965,390,44,0,0
7966,-10,4,0,0
7967,190,24,0,0
7968,150,20,0,0
7969,280,33,0,0
7970,440,49,0,0
7971,0,5,0,0
7972,170,22,0,0
7973,370,42,0,0
7974,200,25,0,0
7975,140,19,0,0
7976,90,14,0,0
7977,80,13,0,0
7978,260,31,0,0
7979,350,40,0,0
7980,240,29,0,0
7981,110,16,0,0
7982,210,26,0,0
7983,340,39,0,0
7984,100,15,0,0
7985,230,28,0,0
7986,330,38,0,0
7987,140,19,0,0
7988,160,21,0,0
7989,410,46,0,0
7990,150,20,0,0
7991,120,17,0,0
7992,260,31,0,0
7993,190,24,0,0
7994,150,20,0,0
7995,100,15,0,0
7996,160,21,0,0
7997,0,5,0,0
7998,250,30,0,0
7999,320,37,0,0
8000,290,34,0,0
8001,330,38,0,0
8002,360,41,0,0
8003,470,52,0,0
8004,170,22,0,0
8005,10,6,0,0
8006,220,27,0,0
8007,410,46,0,0
8008,310,36,0,0
8009,120,17,0,0
8010,120,17,0,0
8011,80,13,0,0
8012,180,23,0,0
8013,140,19,0,0
8014,180,23,0,0
8015,150,20,0,0
8016,330,38,0,0
8017,310,36,0,0
8018,150,20,0,0
8019,40,9,0,0
8020,90,14,0,0
8021,50,10,0,0
8022,160,21,0,0
8023,80,13,0,0
8024,220,27,0,0
8025,220,27,0,0
8026,190,24,0,0
8027,210,26,0,0
8028,90,14,0,0
8029,400,45,0,0
8030,430,48,0,0
8031,-20,3,0,0
8032,120,17,0,0
8033,330,38,0,0
8034,220,27,0,0
8035,320,37,0,0
8036,250,30,0,0
8037,0,5,0,0
8038,190,24,0,0
8039,290,34,0,0
8040,70,12,0,0
8041,230,28,0,0
8042,370,42,0,0
8043,280,33,0,0
8044,180,23,0,0
8045,240,29,0,0
8046,160,21,0,0
8047,80,13,0,0
8048,340,39,0,0
8049,240,29,0,0
8050,160,21,0,0
8051,330,38,0,0
8052,370,42,0,0
8053,240,29,0,0
8054,150,20,0,0
8055,100,15,0,0
8056,130,18,0,0
8057,110,16,0,0
8058,410,46,0,0
8059,230,28,0,0
8060,170,22,0,0
8061,210,26,0,0
8062,280,33,0,0
8063,150,20,0,0
8064,80,13,0,0
8065,30,8,0,0
8066,30,8,0,0
8067,120,17,0,0
8068,270,32,0,0
8069,380,43,0,0
8070,300,35,0,0
8071,140,19,0,0
8072,130,18,0,0
8073,370,42,0,0
8074,310,36,0,0
8075,330,38,0,0
8076,120,17,0,0
8077,190,24,0,0
8078,130,18,0,0
8079,280,33,0,0
8080,220,27,0,0
8081,60,11,0,0
8082,250,30,0,0
8083,240,29,0,0
8084,290,34,0,0
8085,290,34,0,0
8086,70,12,0,0
8087,210,26,0,0
8088,100,15,0,0
8089,220,27,0,0
8090,100,15,0,0
8091,200,25,0,0
8092,190,24,0,0
8093,360,41,0,0
8094,50,10,0,0
8095,250,30,0,0
8096,130,18,0,0
8097,150,20,0,0
8098,220,27,0,0
8099,250,30,0,0
8100,140,19,0,0
8101,110,16,0,0
8102,220,27,0,0
8103,160,21,0,0
8104,160,21,0,0
8105,60,11,0,0
8106,330,38,0,0
8107,150,20,0,0
8108,180,23,0,0
8109,200,25,0,0
8110,270,32,0,0
8111,190,24,0,0
8112,260,31,0,0
8113,90,14,0,0
8114,160,21,0,0
8115,240,29,0,0
8116,140,19,0,0
8117,200,25,0,0
8118,50,10,0,0
8119,320,37,0,0
8120,230,28,0,0
8121,270,32,0,0
8122,60,11,0,0
8123,160,21,0,0
8124,300,35,0,0
8125,250,30,0,0
8126,410,46,0,0
8127,90,14,0,0
8128,250,30,0,0
8129,220,27,0,0
8130,50,10,0,0
8131,260,31,0,0
8132,160,21,0,0
8133,300,35,0,0
8134,440,49,0,0
8135,200,25,0,0
8136,90,14,0,0
8137,330,38,0,0
8138,110,16,0,0
8139,310,36,0,0
8140,120,17,0,0
8141,20,7,0,0
8142,350,40,0,0
8143,230,28,0,0
8144,30,8,0,0
8145,310,36,0,0
8146,130,18,0,0
8147,150,20,0,0
8148,300,35,0,0
8149,280,33,0,0
8150,220,27,0,0
8151,150,20,0,0
8152,290,34,0,0
8153,400,45,0,0
8154,210,26,0,0
8155,240,29,0,0
8156,310,36,0,0
8157,140,19,0,0
8158,300,35,0,0
8159,270,32,0,0
8160,80,13,0,0
8161,190,24,0,0
8162,280,33,0,0
8163,360,41,0,0
8164,10,6,0,0
8165,200,25,0,0
8166,230,28,0,0
8167,160,21,0,0
8168,300,35,0,0
8169,400,45,0,0
8170,160,21,0,0
8171,320,37,0,0
8172,320,37,0,0
8173,-10,4,0,0
8174,290,34,0,0
8175,310,36,0,0
8176,430,48,0,0
8177,120,17,0,0
8178,100,15,0,0
8179,300,35,0,0
8180,280,33,0,0
8181,300,35,0,0
8182,190,24,0,0
8183,110,16,0,0
8184,200,25,0,0
8185,380,43,0,0
8186,300,35,0,0
8187,150,20,0,0
8188,240,29,0,0
8189,230,28,0,0
8190,130,18,0,0
8191,250,30,0,0
8192,80,13,0,0
8193,200,25,0,0
8194,180,23,0,0
8195,340,39,0,0
8196,0,5,0,0
8197,280,33,0,0
8198,400,45,0,0
8199,350,40,0,0
8200,260,31,0,0
8201,470,52,0,0
8202,170,22,0,0
8203,310,36,0,0
8204,320,37,0,0
8205,430,48,0,0
8206,280,33,0,0
8207,530,58,0,0
8208,250,30,0,0
8209,200,25,0,0
8210,20,7,0,0
8211,-10,4,0,0
8212,160,21,0,0
8213,150,20,0,0
8214,250,30,0,0
8215,110,16,0,0
8216,320,37,0,0
8217,360,41,0,0
8218,280,33,0,0
8219,270,32,0,0
8220,380,43,0,0
8221,200,25,0,0
8222,290,34,0,0
8223,290,34,0,0
8224,320,37,0,0
8225,140,19,0,0
8226,220,27,0,0
8227,400,45,0,0
8228,400,45,0,0
8229,20,7,0,0
8230,280,33,0,0
8231,140,19,0,0
8232,370,42,0,0
8233,110,16,0,0
8234,150,20,0,0
8235,220,27,0,0
8236,120,17,0,0
8237,220,27,0,0
8238,370,42,0,0
8239,180,23,0,0
8240,380,43,0,0
8241,120,17,0,0
8242,180,23,0,0
8243,90,14,0,0
8244,130,18,0,0
8245,220,27,0,0
8246,60,11,0,0
8247,50,10,0,0
8248,40,9,0,0
8249,280,33,0,0
8250,400,45,0,0
8251,340,39,0,0
8252,280,33,0,0
8253,160,21,0,0
8254,400,45,0,0
8255,300,35,0,0
8256,30,8,0,0
8257,200,25,0,0
8258,230,28,0,0
8259,210,26,0,0
8260,220,27,0,0
8261,-20,3,0,0
8262,260,31,0,0
8263,130,18,0,0
8264,460,51,0,0
8265,430,48,0,0
8266,260,31,0,0
8267,250,30,0,0
8268,50,10,0,0
8269,320,37,0,0
8270,150,20,0,0
8271,360,41,0,0
8272,300,35,0,0
8273,110,16,0,0
8274,290,34,0,0
8275,300,35,0,0
8276,280,33,0,0
8277,30,8,0,0
8278,170,22,0,0
8279,160,21,0,0
8280,250,30,0,0
8281,370,42,0,0
8282,160,21,0,0
8283,50,10,0,0
8284,250,30,0,0
8285,240,29,0,0
8286,260,31,0,0
8287,420,47,0,0
8288,160,21,0,0
8289,340,39,0,0
8290,380,43,0,0
8291,310,36,0,0
8292,100,15,0,0
8293,10,6,0,0
8294,370,42,0,0
8295,370,42,0,0
8296,410,46,0,0
8297,180,23,0,0
8298,120,17,0,0
8299,240,29,0,0
8300,170,22,0,0
8301,250,30,0,0
8302,260,31,0,0
8303,220,27,0,0
8304,250,30,0,0
8305,120,17,0,0
8306,380,43,0,0
8307,120,17,0,0
8308,170,22,0,0
8309,280,33,0,0
8310,120,17,0,0
8311,330,38,0,0
8312,190,24,0,0
8313,220,27,0,0
8314,170,22,0,0
8315,310,36,0,0
8316,390,44,0,0
8317,150,20,0,0
8318,320,37,0,0
8319,250,30,0,0
8320,310,36,0,0
8321,370,42,0,0
8322,370,42,0,0
8323,380,43,0,0
8324,160,21,0,0
8325,310,36,0,0
8326,330,38,0,0
8327,290,34,0,0
8328,140,19,0,0
8329,190,24,0,0
8330,250,30,0,0
8331,400,45,0,0
8332,110,16,0,0
8333,170,22,0,0
8334,330,38,0,0
8335,190,24,0,0
8336,180,23,0,0
8337,130,18,0,0
8338,170,22,0,0
8339,240,29,0,0
8340,330,38,0,0
8341,120,17,0,0
8342,360,41,0,0
8343,190,24,0,0
8344,280,33,0,0
8345,300,35,0,0
8346,320,37,0,0
8347,160,21,0,0
8348,90,14,0,0
8349,360,41,0,0
8350,570,62,0,0
8351,120,17,0,0
8352,330,38,0,0
8353,200,25,0,0
8354,140,19,0,0
8355,310,36,0,0
8356,230,28,0,0
8357,160,21,0,0
8358,360,41,0,0
8359,230,28,0,0
8360,360,41,0,0
8361,150,20,0,0
8362,300,35,0,0
8363,240,29,0,0
8364,0,5,0,0
8365,170,22,0,0
8366,180,23,0,0
8367,190,24,0,0
8368,400,45,0,0
8369,350,40,0,0
8370,160,21,0,0
8371,150,20,0,0
8372,250,30,0,0
8373,330,38,0,0
8374,50,10,0,0
8375,170,22,0,0
8376,170,22,0,0
8377,20,7,0,0
8378,280,33,0,0
8379,100,15,0,0
8380,120,17,0,0
8381,60,11,0,0
8382,110,16,0,0
8383,340,39,0,0
8384,280,33,0,0
8385,170,22,0,0
8386,120,17,0,0
8387,200,25,0,0
8388,130,18,0,0
8389,360,41,0,0
8390,240,29,0,0
8391,210,26,0,0
8392,40,9,0,0
8393,580,63,0,0
8394,260,31,0,0
8395,260,31,0,0
8396,340,39,0,0
8397,450,50,0,0
8398,140,19,0,0
8399,260,31,0,0
8400,310,36,0,0
8401,160,21,0,0
8402,60,11,0,0
8403,330,38,0,0
8404,110,16,0,0
8405,110,16,0,0
8406,210,26,0,0
8407,270,32,0,0
8408,410,46,0,0
8409,90,14,0,0
8410,80,13,0,0
8411,150,20,0,0
8412,160,21,0,0
8413,340,39,0,0
8414,410,46,0,0
8415,80,13,0,0
8416,120,17,0,0
8417,130,18,0,0
8418,140,19,0,0
8419,180,23,0,0
8420,270,32,0,0
8421,170,22,0,0
8422,260,31,0,0
8423,140,19,0,0
8424,370,42,0,0
8425,280,33,0,0
8426,280,33,0,0
8427,210,26,0,0
8428,250,30,0,0
8429,280,33,0,0
8430,380,43,0,0
8431,190,24,0,0
8432,260,31,0,0
8433,310,36,0,0
8434,160,21,0,0
8435,260,31,0,0
8436,280,33,0,0
8437,180,23,0,0
8438,230,28,0,0
8439,200,25,0,0
8440,80,13,0,0
8441,310,36,0,0
8442,210,26,0,0
8443,280,33,0,0
8444,210,26,0,0
8445,220,27,0,0
8446,230,28,0,0
8447,220,27,0,0
8448,300,35,0,0
8449,170,22,0,0
8450,260,31,0,0
8451,390,44,0,0
8452,60,11,0,0
8453,260,31,0,0
8454,150,20,0,0
8455,130,18,0,0
8456,170,22,0,0
8457,120,17,0,0
8458,440,49,0,0
8459,300,35,0,0
8460,230,28,0,0
8461,280,33,0,0
8462,360,41,0,0
8463,150,20,0,0
8464,250,30,0,0
8465,190,24,0,0
8466,120,17,0,0
8467,270,32,0,0
8468,240,29,0,0
8469,220,27,0,0
8470,400,45,0,0
8471,220,27,0,0
8472,230,28,0,0
8473,160,21,0,0
8474,320,37,0,0
8475,150,20,0,0
8476,160,21,0,0
8477,110,16,0,0
8478,170,22,0,0
8479,240,29,0,0
8480,190,24,0,0
8481,50,10,0,0
8482,320,37,0,0
8483,180,23,0,0
8484,170,22,0,0
8485,90,14,0,0
8486,220,27,0,0
8487,240,29,0,0
8488,390,44,0,0
8489,130,18,0,0
8490,350,40,0,0
8491,300,35,0,0
8492,270,32,0,0
8493,230,28,0,0
8494,230,28,0,0
8495,40,9,0,0
8496,40,9,0,0
8497,240,29,0,0
8498,340,39,0,0
8499,310,36,0,0
8500,160,21,0,0
8501,70,12,0,0
8502,180,23,0,0
8503,230,28,0,0
8504,130,18,0,0
8505,170,22,0,0
8506,410,46,0,0
8507,360,41,0,0
8508,440,49,0,0
8509,150,20,0,0
8510,80,13,0,0
8511,170,22,0,0
8512,180,23,0,0
8513,70,12,0,0
8514,110,16,0,0
8515,260,31,0,0
8516,210,26,0,0
8517,340,39,0,0
8518,240,29,0,0
8519,390,44,0,0
8520,230,28,0,0
8521,340,39,0,0
8522,90,14,0,0
8523,200,25,0,0
8524,270,32,0,0
8525,120,17,0,0
8526,250,30,0,0
8527,360,41,0,0
8528,330,38,0,0
8529,180,23,0,0
8530,150,20,0,0
8531,140,19,0,0
8532,290,34,0,0
8533,260,31,0,0
8534,140,19,0,0
8535,290,34,0,0
8536,240,29,0,0
8537,210,26,0,0
8538,260,31,0,0
8539,430,48,0,0
8540,330,38,0,0
8541,320,37,0,0
8542,520,57,0,0
8543,160,21,0,0
8544,410,46,0,0
8545,410,46,0,0
8546,210,26,0,0
8547,200,25,0,0
8548,150,20,0,0
8549,290,34,0,0
8550,120,17,0,0
8551,350,40,0,0
8552,310,36,0,0
8553,300,35,0,0
8554,200,25,0,0
8555,130,18,0,0
8556,320,37,0,0
8557,310,36,0,0
8558,70,12,0,0
8559,110,16,0,0
8560,10,6,0,0
8561,160,21,0,0
8562,230,28,0,0
8563,120,17,0,0
8564,140,19,0,0
8565,350,40,0,0
8566,210,26,0,0
8567,310,36,0,0
8568,360,41,0,0
8569,70,12,0,0
8570,360,41,0,0
8571,330,38,0,0
8572,300,35,0,0
8573,300,35,0,0
8574,110,16,0,0
8575,360,41,0,0
8576,80,13,0,0
8577,210,26,0,0
8578,230,28,0,0
8579,170,22,0,0
8580,160,21,0,0
8581,160,21,0,0
8582,190,24,0,0
8583,290,34,0,0
8584,130,18,0,0
8585,210,26,0,0
8586,40,9,0,0
8587,430,48,0,0
8588,120,17,0,0
8589,400,45,0,0
8590,230,28,0,0
8591,460,51,0,0
8592,310,36,0,0
8593,360,41,0,0
8594,290,34,0,0
8595,380,43,0,0
8596,350,40,0,0
8597,330,38,0,0
8598,220,27,0,0
8599,280,33,0,0
8600,300,35,0,0
8601,270,32,0,0
8602,390,44,0,0
8603,240,29,0,0
8604,260,31,0,0
8605,190,24,0,0
8606,120,17,0,0
8607,230,28,0,0
8608,230,28,0,0
8609,310,36,0,0
8610,180,23,0,0
8611,410,46,0,0
8612,50,10,0,0
8613,140,19,0,0
8614,40,9,0,0
8615,0,5,0,0
8616,300,35,0,0
8617,300,35,0,0
8618,290,34,0,0
8619,310,36,0,0
8620,370,42,0,0
8621,250,30,0,0
8622,320,37,0,0
8623,190,24,0,0
8624,420,47,0,0
8625,360,41,0,0
8626,210,26,0,0
8627,190,24,0,0
8628,320,37,0,0
8629,290,34,0,0
8630,290,34,0,0
8631,170,22,0,0
8632,360,41,0,0
8633,350,40,0,0
8634,190,24,0,0
8635,330,38,0,0
8636,220,27,0,0
8637,190,24,0,0
8638,270,32,0,0
8639,180,23,0,0
8640,210,26,0,0
8641,270,32,0,0
8642,480,53,0,0
8643,130,18,0,0
8644,280,33,0,0
8645,340,39,0,0
8646,290,34,0,0
8647,440,49,0,0
8648,460,51,0,0
8649,390,44,0,0
8650,210,26,0,0
8651,340,39,0,0
8652,320,37,0,0
8653,170,22,0,0
8654,210,26,0,0
8655,300,35,0,0
8656,260,31,0,0
8657,260,31,0,0
8658,290,34,0,0
8659,350,40,0,0
8660,200,25,0,0
8661,290,34,0,0
8662,280,33,0,0
8663,100,15,0,0
8664,340,39,0,0
8665,280,33,0,0
8666,220,27,0,0
8667,160,21,0,0
8668,190,24,0,0
8669,160,21,0,0
8670,260,31,0,0
8671,400,45,0,0
8672,210,26,0,0
8673,260,31,0,0
8674,300,35,0,0
8675,260,31,0,0
8676,410,46,0,0
8677,290,34,0,0
8678,290,34,0,0
8679,130,18,0,0
8680,590,64,0,0
8681,270,32,0,0
8682,220,27,0,0
8683,220,27,0,0
8684,460,51,0,0
8685,170,22,0,0
8686,230,28,0,0
8687,200,25,0,0
8688,230,28,0,0
8689,310,36,0,0
8690,230,28,0,0
8691,260,31,0,0
8692,270,32,0,0
8693,100,15,0,0
8694,360,41,0,0
8695,230,28,0,0
8696,190,24,0,0
8697,200,25,0,0
8698,180,23,0,0
8699,340,39,0,0
8700,350,40,0,0
8701,120,17,0,0
8702,120,17,0,0
8703,320,37,0,0
8704,150,20,0,0
8705,240,29,0,0
8706,260,31,0,0
8707,380,43,0,0
8708,430,48,0,0
8709,460,51,0,0
8710,370,42,0,0
8711,260,31,0,0
8712,100,15,0,0
8713,410,46,0,0
8714,450,50,0,0
8715,100,15,0,0
8716,110,16,0,0
8717,230,28,0,0
8718,120,17,0,0
8719,190,24,0,0
8720,420,47,0,0
8721,250,30,0,0
8722,150,20,0,0
8723,120,17,0,0
8724,50,10,0,0
8725,120,17,0,0
8726,140,19,0,0
8727,320,37,0,0
8728,330,38,0,0
8729,270,32,0,0
8730,10,6,0,0
8731,300,35,0,0
8732,0,5,0,0
8733,390,44,0,0
8734,80,13,0,0
8735,280,33,0,0
8736,180,23,0,0
8737,40,9,0,0
8738,220,27,0,0
8739,30,8,0,0
8740,50,10,0,0
8741,290,34,0,0
8742,300,35,0,0
8743,160,21,0,0
8744,100,15,0,0
8745,150,20,0,0
8746,300,35,0,0
8747,200,25,0,0
8748,380,43,0,0
8749,400,45,0,0
8750,170,22,0,0
8751,300,35,0,0
8752,370,42,0,0
8753,180,23,0,0
8754,50,10,0,0
8755,160,21,0,0
8756,240,29,0,0
8757,300,35,0,0
8758,290,34,0,0
8759,360,41,0,0
8760,270,32,0,0
8761,40,9,0,0
8762,360,41,0,0
8763,190,24,0,0
8764,90,14,0,0
8765,210,26,0,0
8766,50,10,0,0
8767,240,29,0,0
8768,540,59,0,0
8769,200,25,0,0
8770,240,29,0,0
8771,230,28,0,0
8772,210,26,0,0
8773,120,17,0,0
8774,190,24,0,0
8775,490,54,0,0
8776,440,49,0,0
8777,180,23,0,0
8778,200,25,0,0
8779,270,32,0,0
8780,260,31,0,0
8781,50,10,0,0
8782,330,38,0,0
8783,320,37,0,0
8784,280,33,0,0
8785,270,32,0,0
8786,250,30,0,0
8787,260,31,0,0
8788,270,32,0,0
8789,370,42,0,0
8790,280,33,0,0
8791,180,23,0,0
8792,280,33,0,0
8793,260,31,0,0
8794,340,39,0,0
8795,210,26,0,0
8796,220,27,0,0
8797,130,18,0,0
8798,350,40,0,0
8799,200,25,0,0
8800,390,44,0,0
8801,30,8,0,0
8802,360,41,0,0
8803,210,26,0,0
8804,320,37,0,0
8805,80,13,0,0
8806,140,19,0,0
8807,280,33,0,0
8808,240,29,0,0
8809,290,34,0,0
8810,290,34,0,0
8811,330,38,0,0
8812,250,30,0,0
8813,410,46,0,0
8814,220,27,0,0
8815,210,26,0,0
8816,250,30,0,0
8817,330,38,0,0
8818,220,27,0,0
8819,40,9,0,0
8820,130,18,0,0
8821,50,10,0,0
8822,220,27,0,0
8823,270,32,0,0
8824,150,20,0,0
8825,320,37,0,0
8826,270,32,0,0
8827,300,35,0,0
8828,80,13,0,0
8829,280,33,0,0
8830,310,36,0,0
8831,110,16,0,0
8832,210,26,0,0
8833,350,40,0,0
8834,290,34,0,0
8835,150,20,0,0
8836,330,38,0,0
8837,240,29,0,0
8838,290,34,0,0
8839,180,23,0,0
8840,230,28,0,0
8841,270,32,0,0
8842,300,35,0,0
8843,370,42,0,0
8844,260,31,0,0
8845,110,16,0,0
8846,250,30,0,0
8847,230,28,0,0
8848,200,25,0,0
8849,130,18,0,0
8850,270,32,0,0
8851,150,20,0,0
8852,270,32,0,0
8853,90,14,0,0
8854,150,20,0,0
8855,30,8,0,0
8856,80,13,0,0
8857,160,21,0,0
8858,70,12,0,0
8859,210,26,0,0
8860,150,20,0,0
8861,200,25,0,0
8862,210,26,0,0
8863,290,34,0,0
8864,370,42,0,0
8865,250,30,0,0
8866,500,55,0,0
8867,410,46,0,0
8868,330,38,0,0
8869,340,39,0,0
8870,270,32,0,0
8871,230,28,0,0
8872,410,46,0,0
8873,200,25,0,0
8874,280,33,0,0
8875,290,34,0,0
8876,260,31,0,0
8877,270,32,0,0
8878,230,28,0,0
8879,240,29,0,0
8880,270,32,0,0
8881,300,35,0,0
8882,40,9,0,0
8883,330,38,0,0
8884,260,31,0,0
8885,120,17,0,0
8886,230,28,0,0
8887,210,26,0,0
8888,410,46,0,0
8889,430,48,0,0
8890,150,20,0,0
8891,250,30,0,0
8892,270,32,0,0
8893,450,50,0,0
8894,70,12,0,0
8895,200,25,0,0
8896,220,27,0,0
8897,420,47,0,0
8898,320,37,0,0
8899,290,34,0,0
8900,0,5,0,0
8901,310,36,0,0
8902,270,32,0,0
8903,130,18,0,0
8904,410,46,0,0
8905,10,6,0,0
8906,290,34,0,0
8907,190,24,0,0
8908,220,27,0,0
8909,30,8,0,0
8910,160,21,0,0
8911,80,13,0,0
8912,130,18,0,0
8913,370,42,0,0
8914,80,13,0,0
8915,40,9,0,0
8916,360,41,0,0
8917,360,41,0,0
8918,270,32,0,0
8919,180,23,0,0
8920,230,28,0,0
8921,60,11,0,0
8922,320,37,0,0
8923,140,19,0,0
8924,100,15,0,0
8925,100,15,0,0
8926,350,40,0,0
8927,370,42,0,0
8928,170,22,0,0
8929,190,24,0,0
8930,390,44,0,0
8931,240,29,0,0
8932,130,18,0,0
8933,360,41,0,0
8934,90,14,0,0
8935,10,6,0,0
8936,10,6,0,0
8937,290,34,0,0
8938,100,15,0,0
8939,160,21,0,0
8940,200,25,0,0
